ORDEN,NOMBRE REGIÓN,Código Región,NOMBRE PROVINCIA,Código Provincia,NOMBRE COMUNA,Código Comuna,Edad,Hombres,Mujeres,TOTAL
4039,MAULE,7,CURICÓ,73,LICANTÉN,7303,60 a 64,201,208,409
4040,MAULE,7,CURICÓ,73,LICANTÉN,7303,65 a 69,181,150,331
4041,MAULE,7,CURICÓ,73,LICANTÉN,7303,70 a 74,135,106,241
4042,MAULE,7,CURICÓ,73,LICANTÉN,7303,75 a 79,94,88,182
4043,MAULE,7,CURICÓ,73,LICANTÉN,7303,80 a 84,38,59,97
4044,MAULE,7,CURICÓ,73,LICANTÉN,7303,85 a 89,35,43,78
4045,MAULE,7,CURICÓ,73,LICANTÉN,7303,90 a 94,11,25,36
4046,MAULE,7,CURICÓ,73,LICANTÉN,7303,95 a 99,5,9,14
4047,MAULE,7,CURICÓ,73,LICANTÉN,7303,100 o más,2,3,5
4048,MAULE,7,CURICÓ,73,MOLINA,7304,Total Comunal,22635,23341,45976
4049,MAULE,7,CURICÓ,73,MOLINA,7304,0 a 4,1601,1552,3153
4050,MAULE,7,CURICÓ,73,MOLINA,7304,5 a 9,1702,1550,3252
4051,MAULE,7,CURICÓ,73,MOLINA,7304,10 a 14,1514,1494,3008
4052,MAULE,7,CURICÓ,73,MOLINA,7304,15 a 19,1626,1564,3190
4053,MAULE,7,CURICÓ,73,MOLINA,7304,20 a 24,1612,1591,3203
4054,MAULE,7,CURICÓ,73,MOLINA,7304,25 a 29,1685,1753,3438
4055,MAULE,7,CURICÓ,73,MOLINA,7304,30 a 34,1470,1609,3079
4056,MAULE,7,CURICÓ,73,MOLINA,7304,35 a 39,1587,1682,3269
4057,MAULE,7,CURICÓ,73,MOLINA,7304,40 a 44,1599,1580,3179
4058,MAULE,7,CURICÓ,73,MOLINA,7304,45 a 49,1403,1519,2922
4059,MAULE,7,CURICÓ,73,MOLINA,7304,50 a 54,1609,1741,3350
4060,MAULE,7,CURICÓ,73,MOLINA,7304,55 a 59,1440,1473,2913
4061,MAULE,7,CURICÓ,73,MOLINA,7304,60 a 64,1236,1232,2468
4062,MAULE,7,CURICÓ,73,MOLINA,7304,65 a 69,888,1003,1891
4063,MAULE,7,CURICÓ,73,MOLINA,7304,70 a 74,693,775,1468
4064,MAULE,7,CURICÓ,73,MOLINA,7304,75 a 79,486,527,1013
4065,MAULE,7,CURICÓ,73,MOLINA,7304,80 a 84,272,330,602
4066,MAULE,7,CURICÓ,73,MOLINA,7304,85 a 89,134,256,390
4067,MAULE,7,CURICÓ,73,MOLINA,7304,90 a 94,62,75,137
4068,MAULE,7,CURICÓ,73,MOLINA,7304,95 a 99,14,29,43
4069,MAULE,7,CURICÓ,73,MOLINA,7304,100 o más,2,6,8
4070,MAULE,7,CURICÓ,73,RAUCO,7305,Total Comunal,5238,5246,10484
4071,MAULE,7,CURICÓ,73,RAUCO,7305,0 a 4,349,302,651
4072,MAULE,7,CURICÓ,73,RAUCO,7305,5 a 9,367,331,698
4073,MAULE,7,CURICÓ,73,RAUCO,7305,10 a 14,368,340,708
4074,MAULE,7,CURICÓ,73,RAUCO,7305,15 a 19,357,347,704
4075,MAULE,7,CURICÓ,73,RAUCO,7305,20 a 24,355,344,699
4076,MAULE,7,CURICÓ,73,RAUCO,7305,25 a 29,388,383,771
4077,MAULE,7,CURICÓ,73,RAUCO,7305,30 a 34,296,330,626
4078,MAULE,7,CURICÓ,73,RAUCO,7305,35 a 39,303,364,667
4079,MAULE,7,CURICÓ,73,RAUCO,7305,40 a 44,369,391,760
4080,MAULE,7,CURICÓ,73,RAUCO,7305,45 a 49,364,389,753
4081,MAULE,7,CURICÓ,73,RAUCO,7305,50 a 54,410,391,801
4082,MAULE,7,CURICÓ,73,RAUCO,7305,55 a 59,316,338,654
4083,MAULE,7,CURICÓ,73,RAUCO,7305,60 a 64,307,266,573
4084,MAULE,7,CURICÓ,73,RAUCO,7305,65 a 69,234,235,469
4085,MAULE,7,CURICÓ,73,RAUCO,7305,70 a 74,180,180,360
4086,MAULE,7,CURICÓ,73,RAUCO,7305,75 a 79,124,141,265
4087,MAULE,7,CURICÓ,73,RAUCO,7305,80 a 84,92,82,174
4088,MAULE,7,CURICÓ,73,RAUCO,7305,85 a 89,37,59,96
4089,MAULE,7,CURICÓ,73,RAUCO,7305,90 a 94,17,26,43
4090,MAULE,7,CURICÓ,73,RAUCO,7305,95 a 99,3,5,8
4091,MAULE,7,CURICÓ,73,RAUCO,7305,100 o más,2,2,4
4092,MAULE,7,CURICÓ,73,ROMERAL,7306,Total Comunal,7624,7563,15187
4093,MAULE,7,CURICÓ,73,ROMERAL,7306,0 a 4,486,519,1005
4094,MAULE,7,CURICÓ,73,ROMERAL,7306,5 a 9,487,511,998
4095,MAULE,7,CURICÓ,73,ROMERAL,7306,10 a 14,518,510,1028
4096,MAULE,7,CURICÓ,73,ROMERAL,7306,15 a 19,536,466,1002
4097,MAULE,7,CURICÓ,73,ROMERAL,7306,20 a 24,486,514,1000
4098,MAULE,7,CURICÓ,73,ROMERAL,7306,25 a 29,572,614,1186
4099,MAULE,7,CURICÓ,73,ROMERAL,7306,30 a 34,517,495,1012
4100,MAULE,7,CURICÓ,73,ROMERAL,7306,35 a 39,499,545,1044
4101,MAULE,7,CURICÓ,73,ROMERAL,7306,40 a 44,614,603,1217
4102,MAULE,7,CURICÓ,73,ROMERAL,7306,45 a 49,591,529,1120
4103,MAULE,7,CURICÓ,73,ROMERAL,7306,50 a 54,581,556,1137
4104,MAULE,7,CURICÓ,73,ROMERAL,7306,55 a 59,489,450,939
4105,MAULE,7,CURICÓ,73,ROMERAL,7306,60 a 64,387,372,759
4106,MAULE,7,CURICÓ,73,ROMERAL,7306,65 a 69,321,297,618
4107,MAULE,7,CURICÓ,73,ROMERAL,7306,70 a 74,217,225,442
4108,MAULE,7,CURICÓ,73,ROMERAL,7306,75 a 79,166,158,324
4109,MAULE,7,CURICÓ,73,ROMERAL,7306,80 a 84,93,106,199
4110,MAULE,7,CURICÓ,73,ROMERAL,7306,85 a 89,40,64,104
4111,MAULE,7,CURICÓ,73,ROMERAL,7306,90 a 94,21,23,44
4112,MAULE,7,CURICÓ,73,ROMERAL,7306,95 a 99,2,6,8
4113,MAULE,7,CURICÓ,73,ROMERAL,7306,100 o más,1,0,1
4114,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,Total Comunal,9384,9160,18544
4115,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,0 a 4,563,565,1128
4116,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,5 a 9,611,576,1187
4117,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,10 a 14,624,602,1226
4118,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,15 a 19,613,577,1190
4119,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,20 a 24,580,657,1237
4120,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,25 a 29,702,694,1396
4121,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,30 a 34,632,587,1219
4122,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,35 a 39,609,639,1248
4123,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,40 a 44,607,661,1268
4124,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,45 a 49,686,678,1364
4125,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,50 a 54,767,691,1458
4126,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,55 a 59,643,605,1248
4127,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,60 a 64,553,528,1081
4128,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,65 a 69,424,372,796
4129,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,70 a 74,324,282,606
4130,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,75 a 79,207,208,415
4131,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,80 a 84,141,122,263
4132,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,85 a 89,73,90,163
4133,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,90 a 94,17,24,41
4134,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,95 a 99,6,2,8
4135,MAULE,7,CURICÓ,73,SAGRADA FAMILIA,7307,100 o más,2,0,2
4136,MAULE,7,CURICÓ,73,TENO,7308,Total Comunal,14764,14157,28921
4137,MAULE,7,CURICÓ,73,TENO,7308,0 a 4,928,863,1791
4138,MAULE,7,CURICÓ,73,TENO,7308,5 a 9,1017,958,1975
4139,MAULE,7,CURICÓ,73,TENO,7308,10 a 14,1022,889,1911
4140,MAULE,7,CURICÓ,73,TENO,7308,15 a 19,984,949,1933
4141,MAULE,7,CURICÓ,73,TENO,7308,20 a 24,1025,1019,2044
4142,MAULE,7,CURICÓ,73,TENO,7308,25 a 29,1141,1062,2203
4143,MAULE,7,CURICÓ,73,TENO,7308,30 a 34,973,953,1926
4144,MAULE,7,CURICÓ,73,TENO,7308,35 a 39,911,920,1831
4145,MAULE,7,CURICÓ,73,TENO,7308,40 a 44,954,944,1898
4146,MAULE,7,CURICÓ,73,TENO,7308,45 a 49,1065,1050,2115
4147,MAULE,7,CURICÓ,73,TENO,7308,50 a 54,1205,1120,2325
4148,MAULE,7,CURICÓ,73,TENO,7308,55 a 59,996,918,1914
4149,MAULE,7,CURICÓ,73,TENO,7308,60 a 64,787,749,1536
4150,MAULE,7,CURICÓ,73,TENO,7308,65 a 69,620,566,1186
4151,MAULE,7,CURICÓ,73,TENO,7308,70 a 74,470,444,914
4152,MAULE,7,CURICÓ,73,TENO,7308,75 a 79,318,337,655
4153,MAULE,7,CURICÓ,73,TENO,7308,80 a 84,209,215,424
4154,MAULE,7,CURICÓ,73,TENO,7308,85 a 89,96,131,227
4155,MAULE,7,CURICÓ,73,TENO,7308,90 a 94,31,54,85
4156,MAULE,7,CURICÓ,73,TENO,7308,95 a 99,8,15,23
4157,MAULE,7,CURICÓ,73,TENO,7308,100 o más,4,1,5
4158,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,Total Comunal,2217,2105,4322
4159,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,0 a 4,108,103,211
4160,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,5 a 9,127,148,275
4161,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,10 a 14,126,131,257
4162,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,15 a 19,107,98,205
4163,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,20 a 24,104,88,192
4164,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,25 a 29,144,150,294
4165,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,30 a 34,123,123,246
4166,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,35 a 39,136,114,250
4167,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,40 a 44,175,143,318
4168,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,45 a 49,186,172,358
4169,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,50 a 54,186,188,374
4170,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,55 a 59,152,155,307
4171,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,60 a 64,158,142,300
4172,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,65 a 69,133,92,225
4173,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,70 a 74,97,109,206
4174,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,75 a 79,77,55,132
4175,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,80 a 84,47,49,96
4176,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,85 a 89,29,31,60
4177,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,90 a 94,1,11,12
4178,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,95 a 99,1,2,3
4179,MAULE,7,CURICÓ,73,VICHUQUÉN,7309,100 o más,0,1,1
4180,MAULE,7,LINARES,74,LINARES,7401,Total Comunal,44671,48931,93602
4181,MAULE,7,LINARES,74,LINARES,7401,0 a 4,3216,3152,6368
4182,MAULE,7,LINARES,74,LINARES,7401,5 a 9,3522,3309,6831
4183,MAULE,7,LINARES,74,LINARES,7401,10 a 14,3238,3103,6341
4184,MAULE,7,LINARES,74,LINARES,7401,15 a 19,3415,3206,6621
4185,MAULE,7,LINARES,74,LINARES,7401,20 a 24,2964,2984,5948
4186,MAULE,7,LINARES,74,LINARES,7401,25 a 29,3258,3621,6879
4187,MAULE,7,LINARES,74,LINARES,7401,30 a 34,3019,3345,6364
4188,MAULE,7,LINARES,74,LINARES,7401,35 a 39,2945,3407,6352
4189,MAULE,7,LINARES,74,LINARES,7401,40 a 44,2920,3284,6204
4190,MAULE,7,LINARES,74,LINARES,7401,45 a 49,2857,3342,6199
4191,MAULE,7,LINARES,74,LINARES,7401,50 a 54,3251,3632,6883
4192,MAULE,7,LINARES,74,LINARES,7401,55 a 59,2723,3246,5969
4193,MAULE,7,LINARES,74,LINARES,7401,60 a 64,2254,2670,4924
4194,MAULE,7,LINARES,74,LINARES,7401,65 a 69,1802,2088,3890
4195,MAULE,7,LINARES,74,LINARES,7401,70 a 74,1327,1633,2960
4196,MAULE,7,LINARES,74,LINARES,7401,75 a 79,918,1244,2162
4197,MAULE,7,LINARES,74,LINARES,7401,80 a 84,582,821,1403
4198,MAULE,7,LINARES,74,LINARES,7401,85 a 89,319,530,849
4199,MAULE,7,LINARES,74,LINARES,7401,90 a 94,105,233,338
4200,MAULE,7,LINARES,74,LINARES,7401,95 a 99,23,71,94
4201,MAULE,7,LINARES,74,LINARES,7401,100 o más,13,10,23
4202,MAULE,7,LINARES,74,COLBÚN,7402,Total Comunal,10205,10560,20765
4203,MAULE,7,LINARES,74,COLBÚN,7402,0 a 4,717,658,1375
4204,MAULE,7,LINARES,74,COLBÚN,7402,5 a 9,781,731,1512
4205,MAULE,7,LINARES,74,COLBÚN,7402,10 a 14,724,750,1474
4206,MAULE,7,LINARES,74,COLBÚN,7402,15 a 19,711,713,1424
4207,MAULE,7,LINARES,74,COLBÚN,7402,20 a 24,684,724,1408
4208,MAULE,7,LINARES,74,COLBÚN,7402,25 a 29,757,780,1537
4209,MAULE,7,LINARES,74,COLBÚN,7402,30 a 34,621,734,1355
4210,MAULE,7,LINARES,74,COLBÚN,7402,35 a 39,625,675,1300
4211,MAULE,7,LINARES,74,COLBÚN,7402,40 a 44,628,718,1346
4212,MAULE,7,LINARES,74,COLBÚN,7402,45 a 49,615,731,1346
4213,MAULE,7,LINARES,74,COLBÚN,7402,50 a 54,730,705,1435
4214,MAULE,7,LINARES,74,COLBÚN,7402,55 a 59,655,664,1319
4215,MAULE,7,LINARES,74,COLBÚN,7402,60 a 64,554,595,1149
4216,MAULE,7,LINARES,74,COLBÚN,7402,65 a 69,518,463,981
4217,MAULE,7,LINARES,74,COLBÚN,7402,70 a 74,378,362,740
4218,MAULE,7,LINARES,74,COLBÚN,7402,75 a 79,247,245,492
4219,MAULE,7,LINARES,74,COLBÚN,7402,80 a 84,142,144,286
4220,MAULE,7,LINARES,74,COLBÚN,7402,85 a 89,77,113,190
4221,MAULE,7,LINARES,74,COLBÚN,7402,90 a 94,33,39,72
4222,MAULE,7,LINARES,74,COLBÚN,7402,95 a 99,6,11,17
4223,MAULE,7,LINARES,74,COLBÚN,7402,100 o más,2,5,7
4224,MAULE,7,LINARES,74,LONGAVÍ,7403,Total Comunal,15482,15052,30534
4225,MAULE,7,LINARES,74,LONGAVÍ,7403,0 a 4,1015,998,2013
4226,MAULE,7,LINARES,74,LONGAVÍ,7403,5 a 9,994,986,1980
4227,MAULE,7,LINARES,74,LONGAVÍ,7403,10 a 14,1075,983,2058
4228,MAULE,7,LINARES,74,LONGAVÍ,7403,15 a 19,991,921,1912
4229,MAULE,7,LINARES,74,LONGAVÍ,7403,20 a 24,978,974,1952
4230,MAULE,7,LINARES,74,LONGAVÍ,7403,25 a 29,1053,1172,2225
4231,MAULE,7,LINARES,74,LONGAVÍ,7403,30 a 34,973,974,1947
4232,MAULE,7,LINARES,74,LONGAVÍ,7403,35 a 39,966,1022,1988
4233,MAULE,7,LINARES,74,LONGAVÍ,7403,40 a 44,1047,1058,2105
4234,MAULE,7,LINARES,74,LONGAVÍ,7403,45 a 49,1114,1089,2203
4235,MAULE,7,LINARES,74,LONGAVÍ,7403,50 a 54,1232,1186,2418
4236,MAULE,7,LINARES,74,LONGAVÍ,7403,55 a 59,1123,978,2101
4237,MAULE,7,LINARES,74,LONGAVÍ,7403,60 a 64,878,783,1661
4238,MAULE,7,LINARES,74,LONGAVÍ,7403,65 a 69,709,658,1367
4239,MAULE,7,LINARES,74,LONGAVÍ,7403,70 a 74,591,526,1117
4240,MAULE,7,LINARES,74,LONGAVÍ,7403,75 a 79,363,326,689
4241,MAULE,7,LINARES,74,LONGAVÍ,7403,80 a 84,197,205,402
4242,MAULE,7,LINARES,74,LONGAVÍ,7403,85 a 89,123,127,250
4243,MAULE,7,LINARES,74,LONGAVÍ,7403,90 a 94,42,65,107
4244,MAULE,7,LINARES,74,LONGAVÍ,7403,95 a 99,13,18,31
4245,MAULE,7,LINARES,74,LONGAVÍ,7403,100 o más,5,3,8
4246,MAULE,7,LINARES,74,PARRAL,7404,Total Comunal,20165,21472,41637
4247,MAULE,7,LINARES,74,PARRAL,7404,0 a 4,1417,1464,2881
4248,MAULE,7,LINARES,74,PARRAL,7404,5 a 9,1569,1456,3025
4249,MAULE,7,LINARES,74,PARRAL,7404,10 a 14,1490,1379,2869
4250,MAULE,7,LINARES,74,PARRAL,7404,15 a 19,1315,1339,2654
4251,MAULE,7,LINARES,74,PARRAL,7404,20 a 24,1119,1251,2370
4252,MAULE,7,LINARES,74,PARRAL,7404,25 a 29,1392,1563,2955
4253,MAULE,7,LINARES,74,PARRAL,7404,30 a 34,1254,1404,2658
4254,MAULE,7,LINARES,74,PARRAL,7404,35 a 39,1214,1390,2604
4255,MAULE,7,LINARES,74,PARRAL,7404,40 a 44,1382,1456,2838
4256,MAULE,7,LINARES,74,PARRAL,7404,45 a 49,1409,1577,2986
4257,MAULE,7,LINARES,74,PARRAL,7404,50 a 54,1505,1542,3047
4258,MAULE,7,LINARES,74,PARRAL,7404,55 a 59,1296,1356,2652
4259,MAULE,7,LINARES,74,PARRAL,7404,60 a 64,1133,1167,2300
4260,MAULE,7,LINARES,74,PARRAL,7404,65 a 69,915,878,1793
4261,MAULE,7,LINARES,74,PARRAL,7404,70 a 74,732,785,1517
4262,MAULE,7,LINARES,74,PARRAL,7404,75 a 79,496,653,1149
4263,MAULE,7,LINARES,74,PARRAL,7404,80 a 84,305,410,715
4264,MAULE,7,LINARES,74,PARRAL,7404,85 a 89,145,265,410
4265,MAULE,7,LINARES,74,PARRAL,7404,90 a 94,65,96,161
4266,MAULE,7,LINARES,74,PARRAL,7404,95 a 99,9,33,42
4267,MAULE,7,LINARES,74,PARRAL,7404,100 o más,3,8,11
4268,MAULE,7,LINARES,74,RETIRO,7405,Total Comunal,10054,9920,19974
4269,MAULE,7,LINARES,74,RETIRO,7405,0 a 4,658,649,1307
4270,MAULE,7,LINARES,74,RETIRO,7405,5 a 9,701,657,1358
4271,MAULE,7,LINARES,74,RETIRO,7405,10 a 14,670,643,1313
4272,MAULE,7,LINARES,74,RETIRO,7405,15 a 19,666,578,1244
4273,MAULE,7,LINARES,74,RETIRO,7405,20 a 24,554,616,1170
4274,MAULE,7,LINARES,74,RETIRO,7405,25 a 29,607,690,1297
4275,MAULE,7,LINARES,74,RETIRO,7405,30 a 34,582,604,1186
4276,MAULE,7,LINARES,74,RETIRO,7405,35 a 39,545,622,1167
4277,MAULE,7,LINARES,74,RETIRO,7405,40 a 44,692,718,1410
4278,MAULE,7,LINARES,74,RETIRO,7405,45 a 49,772,765,1537
4279,MAULE,7,LINARES,74,RETIRO,7405,50 a 54,860,783,1643
4280,MAULE,7,LINARES,74,RETIRO,7405,55 a 59,748,691,1439
4281,MAULE,7,LINARES,74,RETIRO,7405,60 a 64,590,552,1142
4282,MAULE,7,LINARES,74,RETIRO,7405,65 a 69,511,431,942
4283,MAULE,7,LINARES,74,RETIRO,7405,70 a 74,379,348,727
4284,MAULE,7,LINARES,74,RETIRO,7405,75 a 79,256,246,502
4285,MAULE,7,LINARES,74,RETIRO,7405,80 a 84,142,163,305
4286,MAULE,7,LINARES,74,RETIRO,7405,85 a 89,79,101,180
4287,MAULE,7,LINARES,74,RETIRO,7405,90 a 94,30,49,79
4288,MAULE,7,LINARES,74,RETIRO,7405,95 a 99,9,10,19
4289,MAULE,7,LINARES,74,RETIRO,7405,100 o más,3,4,7
4290,MAULE,7,LINARES,74,SAN JAVIER,7406,Total Comunal,22002,23545,45547
4291,MAULE,7,LINARES,74,SAN JAVIER,7406,0 a 4,1553,1535,3088
4292,MAULE,7,LINARES,74,SAN JAVIER,7406,5 a 9,1632,1664,3296
4293,MAULE,7,LINARES,74,SAN JAVIER,7406,10 a 14,1605,1542,3147
4294,MAULE,7,LINARES,74,SAN JAVIER,7406,15 a 19,1696,1579,3275
4295,MAULE,7,LINARES,74,SAN JAVIER,7406,20 a 24,1604,1745,3349
4296,MAULE,7,LINARES,74,SAN JAVIER,7406,25 a 29,1569,1794,3363
4297,MAULE,7,LINARES,74,SAN JAVIER,7406,30 a 34,1293,1509,2802
4298,MAULE,7,LINARES,74,SAN JAVIER,7406,35 a 39,1263,1426,2689
4299,MAULE,7,LINARES,74,SAN JAVIER,7406,40 a 44,1450,1594,3044
4300,MAULE,7,LINARES,74,SAN JAVIER,7406,45 a 49,1568,1705,3273
4301,MAULE,7,LINARES,74,SAN JAVIER,7406,50 a 54,1572,1604,3176
4302,MAULE,7,LINARES,74,SAN JAVIER,7406,55 a 59,1312,1438,2750
4303,MAULE,7,LINARES,74,SAN JAVIER,7406,60 a 64,1116,1189,2305
4304,MAULE,7,LINARES,74,SAN JAVIER,7406,65 a 69,950,973,1923
4305,MAULE,7,LINARES,74,SAN JAVIER,7406,70 a 74,754,819,1573
4306,MAULE,7,LINARES,74,SAN JAVIER,7406,75 a 79,541,623,1164
4307,MAULE,7,LINARES,74,SAN JAVIER,7406,80 a 84,277,397,674
4308,MAULE,7,LINARES,74,SAN JAVIER,7406,85 a 89,166,250,416
4309,MAULE,7,LINARES,74,SAN JAVIER,7406,90 a 94,61,115,176
4310,MAULE,7,LINARES,74,SAN JAVIER,7406,95 a 99,13,38,51
4311,MAULE,7,LINARES,74,SAN JAVIER,7406,100 o más,7,6,13
4312,MAULE,7,LINARES,74,VILLA ALEGRE,7407,Total Comunal,7880,8341,16221
4313,MAULE,7,LINARES,74,VILLA ALEGRE,7407,0 a 4,536,513,1049
4314,MAULE,7,LINARES,74,VILLA ALEGRE,7407,5 a 9,538,538,1076
4315,MAULE,7,LINARES,74,VILLA ALEGRE,7407,10 a 14,543,586,1129
4316,MAULE,7,LINARES,74,VILLA ALEGRE,7407,15 a 19,538,502,1040
4317,MAULE,7,LINARES,74,VILLA ALEGRE,7407,20 a 24,505,586,1091
4318,MAULE,7,LINARES,74,VILLA ALEGRE,7407,25 a 29,500,588,1088
4319,MAULE,7,LINARES,74,VILLA ALEGRE,7407,30 a 34,472,554,1026
4320,MAULE,7,LINARES,74,VILLA ALEGRE,7407,35 a 39,457,510,967
4321,MAULE,7,LINARES,74,VILLA ALEGRE,7407,40 a 44,519,528,1047
4322,MAULE,7,LINARES,74,VILLA ALEGRE,7407,45 a 49,561,579,1140
4323,MAULE,7,LINARES,74,VILLA ALEGRE,7407,50 a 54,589,611,1200
4324,MAULE,7,LINARES,74,VILLA ALEGRE,7407,55 a 59,521,523,1044
4325,MAULE,7,LINARES,74,VILLA ALEGRE,7407,60 a 64,456,476,932
4326,MAULE,7,LINARES,74,VILLA ALEGRE,7407,65 a 69,355,394,749
4327,MAULE,7,LINARES,74,VILLA ALEGRE,7407,70 a 74,336,323,659
4328,MAULE,7,LINARES,74,VILLA ALEGRE,7407,75 a 79,223,238,461
4329,MAULE,7,LINARES,74,VILLA ALEGRE,7407,80 a 84,129,138,267
4330,MAULE,7,LINARES,74,VILLA ALEGRE,7407,85 a 89,69,101,170
4331,MAULE,7,LINARES,74,VILLA ALEGRE,7407,90 a 94,29,41,70
4332,MAULE,7,LINARES,74,VILLA ALEGRE,7407,95 a 99,4,8,12
4333,MAULE,7,LINARES,74,VILLA ALEGRE,7407,100 o más,0,4,4
4334,MAULE,7,LINARES,74,YERBAS BUENAS,7408,Total Comunal,9125,8956,18081
4335,MAULE,7,LINARES,74,YERBAS BUENAS,7408,0 a 4,625,605,1230
4336,MAULE,7,LINARES,74,YERBAS BUENAS,7408,5 a 9,666,615,1281
4337,MAULE,7,LINARES,74,YERBAS BUENAS,7408,10 a 14,644,638,1282
4338,MAULE,7,LINARES,74,YERBAS BUENAS,7408,15 a 19,663,578,1241
4339,MAULE,7,LINARES,74,YERBAS BUENAS,7408,20 a 24,567,612,1179
4340,MAULE,7,LINARES,74,YERBAS BUENAS,7408,25 a 29,651,626,1277
4341,MAULE,7,LINARES,74,YERBAS BUENAS,7408,30 a 34,552,597,1149
4342,MAULE,7,LINARES,74,YERBAS BUENAS,7408,35 a 39,578,604,1182
4343,MAULE,7,LINARES,74,YERBAS BUENAS,7408,40 a 44,594,624,1218
4344,MAULE,7,LINARES,74,YERBAS BUENAS,7408,45 a 49,626,684,1310
4345,MAULE,7,LINARES,74,YERBAS BUENAS,7408,50 a 54,713,669,1382
4346,MAULE,7,LINARES,74,YERBAS BUENAS,7408,55 a 59,607,536,1143
4347,MAULE,7,LINARES,74,YERBAS BUENAS,7408,60 a 64,490,515,1005
4348,MAULE,7,LINARES,74,YERBAS BUENAS,7408,65 a 69,401,365,766
4349,MAULE,7,LINARES,74,YERBAS BUENAS,7408,70 a 74,339,274,613
4350,MAULE,7,LINARES,74,YERBAS BUENAS,7408,75 a 79,201,194,395
4351,MAULE,7,LINARES,74,YERBAS BUENAS,7408,80 a 84,120,101,221
4352,MAULE,7,LINARES,74,YERBAS BUENAS,7408,85 a 89,58,74,132
4353,MAULE,7,LINARES,74,YERBAS BUENAS,7408,90 a 94,15,28,43
4354,MAULE,7,LINARES,74,YERBAS BUENAS,7408,95 a 99,10,11,21
4355,MAULE,7,LINARES,74,YERBAS BUENAS,7408,100 o más,5,6,11
4356,BIOBÍO,8,CONCEPCIÓN,81,CONCEPCIÓN,8101,Total Comunal,107624,115950,223574
4357,BIOBÍO,8,CONCEPCIÓN,81,CONCEPCIÓN,8101,0 a 4,6020,5798,11818
4358,BIOBÍO,8,CONCEPCIÓN,81,CONCEPCIÓN,8101,5 a 9,6090,5850,11940
4359,BIOBÍO,8,CONCEPCIÓN,81,CONCEPCIÓN,8101,10 a 14,5779,5528,11307
4360,BIOBÍO,8,CONCEPCIÓN,81,CONCEPCIÓN,8101,15 a 19,8901,8545,17446
4361,BIOBÍO,8,CONCEPCIÓN,81,CONCEPCIÓN,8101,20 a 24,13109,12654,25763
4362,BIOBÍO,8,CONCEPCIÓN,81,CONCEPCIÓN,8101,25 a 29,11134,10373,21507
4363,BIOBÍO,8,CONCEPCIÓN,81,CONCEPCIÓN,8101,30 a 34,8116,7934,16050
4364,BIOBÍO,8,CONCEPCIÓN,81,CONCEPCIÓN,8101,35 a 39,6771,7105,13876
4365,BIOBÍO,8,CONCEPCIÓN,81,CONCEPCIÓN,8101,40 a 44,6379,7028,13407
4366,BIOBÍO,8,CONCEPCIÓN,81,CONCEPCIÓN,8101,45 a 49,6540,7218,13758
